
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Micro/Minisensor (normal range)	umol/l	OFF	ZB7-504-187	3	ON External	20.000	ON	1013	33.000	30%	200x	100	OFF	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	21.542	19.890	1023	100.000	20.950	48.647	20.904	0.817	0.106	4000	0.953	-0.070	0.000	0.000	-0.000301	
Data	Smoothing:	1	
Date:	5/16/2018	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
5/16/2018	12:09:43	622.00		151.34	---	---	---	19.092	---	---	---	1022.71	26.974	19.092	---	---	25.961	---	---	---	199.686	---	---	---	5.518	---	---	---	
5/16/2018	12:09:44	623.00		151.19	---	---	---	19.104	---	---	---	1022.65	26.974	19.104	---	---	25.968	---	---	---	199.688	---	---	---	5.534	---	---	---	
5/16/2018	12:09:45	624.00		151.13	---	---	---	19.114	---	---	---	1022.65	26.974	19.114	---	---	25.968	---	---	---	199.720	---	---	---	5.538	---	---	---	
5/16/2018	12:09:46	625.00		151.04	---	---	---	19.114	---	---	---	1022.65	27.020	19.114	---	---	25.975	---	---	---	199.738	---	---	---	5.522	---	---	---	
5/16/2018	12:09:47	626.00		151.06	---	---	---	19.102	---	---	---	1022.59	27.020	19.102	---	---	25.978	---	---	---	199.748	---	---	---	5.525	---	---	---	
5/16/2018	12:09:48	627.00		151.09	---	---	---	19.092	---	---	---	1022.75	27.020	19.092	---	---	25.979	---	---	---	199.759	---	---	---	5.534	---	---	---	
5/16/2018	12:09:49	628.00		150.91	---	---	---	19.112	---	---	---	1022.65	27.020	19.112	---	---	25.986	---	---	---	199.828	---	---	---	5.526	---	---	---	
5/16/2018	12:09:50	629.00		150.97	---	---	---	19.103	---	---	---	1022.68	27.020	19.103	---	---	25.983	---	---	---	199.789	---	---	---	5.534	---	---	---	
5/16/2018	12:09:51	630.00		150.98	---	---	---	19.102	---	---	---	1022.75	27.020	19.102	---	---	25.983	---	---	---	199.783	---	---	---	5.542	---	---	---	
5/16/2018	12:09:52	631.00		150.89	---	---	---	19.132	---	---	---	1022.65	27.020	19.132	---	---	25.981	---	---	---	199.817	---	---	---	5.538	---	---	---	
5/16/2018	12:09:53	632.00		150.79	---	---	---	19.123	---	---	---	1022.68	27.020	19.123	---	---	25.990	---	---	---	199.865	---	---	---	5.522	---	---	---	
5/16/2018	12:09:54	633.00		150.95	---	---	---	19.092	---	---	---	1022.68	27.058	19.092	---	---	25.989	---	---	---	199.863	---	---	---	5.538	---	---	---	
5/16/2018	12:09:55	634.00		150.86	---	---	---	19.101	---	---	---	1022.72	27.058	19.101	---	---	25.993	---	---	---	199.878	---	---	---	5.513	---	---	---	
5/16/2018	12:09:56	635.00		150.64	---	---	---	19.123	---	---	---	1022.59	27.058	19.123	---	---	26.002	---	---	---	199.936	---	---	---	5.517	---	---	---	
5/16/2018	12:09:57	636.00		150.83	---	---	---	19.112	---	---	---	1022.65	27.058	19.112	---	---	25.992	---	---	---	199.901	---	---	---	5.526	---	---	---	
5/16/2018	12:09:58	637.00		150.59	---	---	---	19.123	---	---	---	1022.65	27.058	19.123	---	---	26.006	---	---	---	199.981	---	---	---	5.544	---	---	---	
5/16/2018	12:09:59	638.00		150.59	---	---	---	19.154	---	---	---	1022.65	27.058	19.154	---	---	25.996	---	---	---	199.919	---	---	---	5.540	---	---	---	
5/16/2018	12:10:00	639.00		150.58	---	---	---	19.111	---	---	---	1022.56	27.058	19.111	---	---	26.010	---	---	---	200.009	---	---	---	5.543	---	---	---	
5/16/2018	12:10:01	640.00		150.60	---	---	---	19.111	---	---	---	1022.72	27.020	19.111	---	---	26.009	---	---	---	200.014	---	---	---	5.533	---	---	---	
5/16/2018	12:10:02	641.00		150.37	---	---	---	19.154	---	---	---	1022.69	27.020	19.154	---	---	26.011	---	---	---	200.048	---	---	---	5.509	---	---	---	
5/16/2018	12:10:03	642.00		150.30	---	---	---	19.166	---	---	---	1022.62	27.020	19.166	---	---	26.013	---	---	---	200.016	---	---	---	5.524	---	---	---	
5/16/2018	12:10:04	643.00		150.30	---	---	---	19.165	---	---	---	1022.71	27.020	19.165	---	---	26.013	---	---	---	200.059	---	---	---	5.528	---	---	---	
5/16/2018	12:10:05	644.00		150.38	---	---	---	19.144	---	---	---	1022.59	27.020	19.144	---	---	26.014	---	---	---	200.054	---	---	---	5.524	---	---	---	
5/16/2018	12:10:06	645.00		150.21	---	---	---	19.162	---	---	---	1022.59	27.020	19.162	---	---	26.021	---	---	---	200.070	---	---	---	5.530	---	---	---	
5/16/2018	12:10:07	646.00		150.32	---	---	---	19.144	---	---	---	1022.68	27.020	19.144	---	---	26.018	---	---	---	200.072	---	---	---	5.531	---	---	---	
5/16/2018	12:10:08	647.00		150.08	---	---	---	19.173	---	---	---	1022.72	27.020	19.173	---	---	26.027	---	---	---	200.093	---	---	---	5.523	---	---	---	
5/16/2018	12:10:09	648.00		150.03	---	---	---	19.174	---	---	---	1022.65	27.020	19.174	---	---	26.031	---	---	---	200.115	---	---	---	5.534	---	---	---	
5/16/2018	12:10:10	649.00		150.14	---	---	---	19.154	---	---	---	1022.68	26.974	19.154	---	---	26.028	---	---	---	200.139	---	---	---	5.525	---	---	---	
5/16/2018	12:10:11	650.00		149.96	---	---	---	19.185	---	---	---	1022.68	26.974	19.185	---	---	26.033	---	---	---	200.154	---	---	---	5.515	---	---	---	
5/16/2018	12:10:12	651.00		150.05	---	---	---	19.164	---	---	---	1022.65	26.974	19.164	---	---	26.033	---	---	---	200.145	---	---	---	5.511	---	---	---	
5/16/2018	12:10:13	652.00		150.13	---	---	---	19.145	---	---	---	1022.65	27.020	19.145	---	---	26.033	---	---	---	200.175	---	---	---	5.530	---	---	---	
5/16/2018	12:10:14	653.00		149.90	---	---	---	19.144	---	---	---	1022.72	27.020	19.144	---	---	26.049	---	---	---	200.218	---	---	---	5.539	---	---	---	
5/16/2018	12:10:15	654.00		149.86	---	---	---	19.153	---	---	---	1022.65	27.020	19.153	---	---	26.049	---	---	---	200.195	---	---	---	5.525	---	---	---	
5/16/2018	12:10:16	655.00		149.86	---	---	---	19.141	---	---	---	1022.65	27.020	19.141	---	---	26.054	---	---	---	200.199	---	---	---	5.533	---	---	---	
5/16/2018	12:10:17	656.00		149.84	---	---	---	19.144	---	---	---	1022.72	27.058	19.144	---	---	26.054	---	---	---	200.201	---	---	---	5.537	---	---	---	
5/16/2018	12:10:18	657.00		149.75	---	---	---	19.154	---	---	---	1022.59	27.058	19.154	---	---	26.058	---	---	---	200.235	---	---	---	5.528	---	---	---	
5/16/2018	12:10:19	658.00		149.74	---	---	---	19.142	---	---	---	1022.65	27.058	19.142	---	---	26.062	---	---	---	200.231	---	---	---	5.532	---	---	---	
5/16/2018	12:10:20	659.00		149.79	---	---	---	19.133	---	---	---	1022.68	27.058	19.133	---	---	26.061	---	---	---	200.251	---	---	---	5.517	---	---	---	
5/16/2018	12:10:21	660.00		149.73	---	---	---	19.154	---	---	---	1022.72	27.058	19.154	---	---	26.059	---	---	---	200.259	---	---	---	5.528	---	---	---	
5/16/2018	12:10:22	661.00		149.57	---	---	---	19.176	---	---	---	1022.68	27.058	19.176	---	---	26.063	---	---	---	200.320	---	---	---	5.518	---	---	---	
5/16/2018	12:10:23	662.00		149.66	---	---	---	19.135	---	---	---	1022.72	27.058	19.135	---	---	26.069	---	---	---	200.348	---	---	---	5.524	---	---	---	
5/16/2018	12:10:24	663.00		149.67	---	---	---	19.143	---	---	---	1022.72	27.058	19.143	---	---	26.066	---	---	---	200.348	---	---	---	5.521	---	---	---	
5/16/2018	12:10:25	664.00		149.60	---	---	---	19.144	---	---	---	1022.75	27.096	19.144	---	---	26.072	---	---	---	200.378	---	---	---	5.526	---	---	---	
5/16/2018	12:10:26	665.00		149.65	---	---	---	19.113	---	---	---	1022.53	27.096	19.113	---	---	26.077	---	---	---	200.395	---	---	---	5.529	---	---	---	
5/16/2018	12:10:27	666.00		149.63	---	---	---	19.123	---	---	---	1022.65	27.096	19.123	---	---	26.076	---	---	---	200.414	---	---	---	5.533	---	---	---	
5/16/2018	12:10:28	667.00		149.69	---	---	---	19.101	---	---	---	1022.62	27.096	19.101	---	---	26.079	---	---	---	200.427	---	---	---	5.518	---	---	---	
5/16/2018	12:10:29	668.00		149.65	---	---	---	19.103	---	---	---	1022.65	27.096	19.103	---	---	26.080	---	---	---	200.445	---	---	---	5.527	---	---	---	
5/16/2018	12:10:30	669.00		149.58	---	---	---	19.123	---	---	---	1022.65	27.096	19.123	---	---	26.079	---	---	---	200.445	---	---	---	5.526	---	---	---	
5/16/2018	12:10:31	670.00		149.38	---	---	---	19.134	---	---	---	1022.72	27.096	19.134	---	---	26.090	---	---	---	200.514	---	---	---	5.530	---	---	---	
5/16/2018	12:10:32	671.00		149.41	---	---	---	19.144	---	---	---	1022.78	27.058	19.144	---	---	26.086	---	---	---	200.483	---	---	---	5.539	---	---	---	
5/16/2018	12:10:33	672.00		149.43	---	---	---	19.123	---	---	---	1022.62	27.058	19.123	---	---	26.090	---	---	---	200.570	---	---	---	5.528	---	---	---	
5/16/2018	12:10:34	673.00		149.33	---	---	---	19.124	---	---	---	1022.65	27.058	19.124	---	---	26.097	---	---	---	200.585	---	---	---	5.511	---	---	---	
5/16/2018	12:10:35	674.00		149.34	---	---	---	19.145	---	---	---	1022.59	27.058	19.145	---	---	26.090	---	---	---	200.522	---	---	---	5.511	---	---	---	
5/16/2018	12:10:36	675.00		149.28	---	---	---	19.135	---	---	---	1022.75	27.058	19.135	---	---	26.097	---	---	---	200.582	---	---	---	5.532	---	---	---	
5/16/2018	12:10:37	676.00		149.24	---	---	---	19.124	---	---	---	1022.65	27.020	19.124	---	---	26.104	---	---	---	200.585	---	---	---	5.509	---	---	---	
5/16/2018	12:10:38	677.00		149.26	---	---	---	19.124	---	---	---	1022.65	27.020	19.124	---	---	26.103	---	---	---	200.602	---	---	---	5.528	---	---	---	
5/16/2018	12:10:39	678.00		149.21	---	---	---	19.125	---	---	---	1022.72	27.020	19.125	---	---	26.107	---	---	---	200.602	---	---	---	5.541	---	---	---	
5/16/2018	12:10:40	679.00		149.19	---	---	---	19.144	---	---	---	1022.62	27.020	19.144	---	---	26.101	---	---	---	200.617	---	---	---	5.535	---	---	---	
5/16/2018	12:10:41	680.00		149.10	---	---	---	19.143	---	---	---	1022.62	27.020	19.143	---	---	26.108	---	---	---	200.645	---	---	---	5.521	---	---	---	
5/16/2018	12:10:42	681.00		149.02	---	---	---	19.154	---	---	---	1022.65	27.020	19.154	---	---	26.111	---	---	---	200.654	---	---	---	5.518	---	---	---	
5/16/2018	12:10:43	682.00		148.97	---	---	---	19.154	---	---	---	1022.62	27.020	19.154	---	---	26.114	---	---	---	200.692	---	---	---	5.531	---	---	---	
5/16/2018	12:10:44	683.00		148.95	---	---	---	19.144	---	---	---	1022.62	27.020	19.144	---	---	26.120	---	---	---	200.742	---	---	---	5.520	---	---	---	
5/16/2018	12:10:45	684.00		148.85	---	---	---	19.173	---	---	---	1022.56	27.020	19.173	---	---	26.118	---	---	---	200.701	---	---	---	5.536	---	---	---	
5/16/2018	12:10:46	685.00		148.71	---	---	---	19.207	---	---	---	1022.81	27.020	19.207	---	---	26.118	---	---	---	200.707	---	---	---	5.514	---	---	---	
5/16/2018	12:10:47	686.00		148.78	---	---	---	19.163	---	---	---	1022.59	26.974	19.163	---	---	26.127	---	---	---	200.757	---	---	---	5.508	---	---	---	
5/16/2018	12:10:48	687.00		148.51	---	---	---	19.187	---	---	---	1022.72	26.974	19.187	---	---	26.138	---	---	---	200.770	---	---	---	5.519	---	---	---	
5/16/2018	12:10:49	688.00		148.54	---	---	---	19.196	---	---	---	1022.75	26.974	19.196	---	---	26.134	---	---	---	200.705	---	---	---	5.529	---	---	---	
5/16/2018	12:10:50	689.00		148.51	---	---	---	19.193	---	---	---	1022.65	26.974	19.193	---	---	26.136	---	---	---	200.677	---	---	---	5.538	---	---	---	
5/16/2018	12:10:51	690.00		148.60	---	---	---	19.194	---	---	---	1022.72	26.974	19.194	---	---	26.129	---	---	---	200.705	---	---	---	5.526	---	---	---	
5/16/2018	12:10:52	691.00		148.54	---	---	---	19.196	---	---	---	1022.72	26.974	19.196	---	---	26.134	---	---	---	200.740	---	---	---	5.528	---	---	---	
5/16/2018	12:10:53	692.00		148.59	---	---	---	19.174	---	---	---	1022.62	26.974	19.174	---	---	26.136	---	---	---	200.761	---	---	---	5.513	---	---	---	
5/16/2018	12:10:54	693.00		148.54	---	---	---	19.184	---	---	---	1022.62	26.974	19.184	---	---	26.138	---	---	---	200.759	---	---	---	5.513	---	---	---	
5/16/2018	12:10:55	694.00		148.37	---	---	---	19.206	---	---	---	1022.65	26.974	19.206	---	---	26.143	---	---	---	200.804	---	---	---	5.511	---	---	---	
5/16/2018	12:10:56	695.00		148.39	---	---	---	19.227	---	---	---	1022.56	26.974	19.227	---	---	26.135	---	---	---	200.817	---	---	---	5.511	---	---	---	
5/16/2018	12:10:57	696.00		148.51	---	---	---	19.175	---	---	---	1022.62	26.974	19.175	---	---	26.142	---	---	---	200.858	---	---	---	5.525	---	---	---	
5/16/2018	12:10:58	697.00		148.55	---	---	---	19.163	---	---	---	1022.65	26.974	19.163	---	---	26.143	---	---	---	200.863	---	---	---	5.535	---	---	---	
5/16/2018	12:10:59	698.00		148.36	---	---	---	19.194	---	---	---	1022.69	26.936	19.194	---	---	26.148	---	---	---	200.848	---	---	---	5.529	---	---	---	
5/16/2018	12:11:00	699.00		148.37	---	---	---	19.174	---	---	---	1022.65	26.936	19.174	---	---	26.153	---	---	---	200.863	---	---	---	5.515	---	---	---	
5/16/2018	12:11:01	700.00		148.36	---	---	---	19.185	---	---	---	1022.56	26.936	19.185	---	---	26.150	---	---	---	200.925	---	---	---	5.513	---	---	---	
5/16/2018	12:11:02	701.00		148.38	---	---	---	19.164	---	---	---	1022.65	26.936	19.164	---	---	26.156	---	---	---	200.957	---	---	---	5.530	---	---	---	
5/16/2018	12:11:03	702.00		148.40	---	---	---	19.154	---	---	---	1022.59	26.936	19.154	---	---	26.158	---	---	---	200.970	---	---	---	5.516	---	---	---	
5/16/2018	12:11:04	703.00		148.37	---	---	---	19.154	---	---	---	1022.56	26.936	19.154	---	---	26.159	---	---	---	200.998	---	---	---	5.510	---	---	---	
5/16/2018	12:11:05	704.00		148.29	---	---	---	19.154	---	---	---	1022.59	26.936	19.154	---	---	26.166	---	---	---	201.029	---	---	---	5.529	---	---	---	
5/16/2018	12:11:06	705.00		148.24	---	---	---	19.176	---	---	---	1022.56	26.936	19.176	---	---	26.163	---	---	---	200.990	---	---	---	5.538	---	---	---	
5/16/2018	12:11:07	706.00		147.98	---	---	---	19.175	---	---	---	1022.72	26.936	19.175	---	---	26.181	---	---	---	201.167	---	---	---	5.538	---	---	---	
5/16/2018	12:11:08	707.00		148.12	---	---	---	19.197	---	---	---	1022.62	26.936	19.197	---	---	26.165	---	---	---	201.055	---	---	---	5.532	---	---	---	
5/16/2018	12:11:09	708.00		148.21	---	---	---	19.154	---	---	---	1022.59	26.936	19.154	---	---	26.172	---	---	---	201.097	---	---	---	5.527	---	---	---	
5/16/2018	12:11:10	709.00		147.96	---	---	---	19.198	---	---	---	1022.59	26.897	19.198	---	---	26.177	---	---	---	201.089	---	---	---	5.513	---	---	---	
5/16/2018	12:11:11	710.00		148.12	---	---	---	19.166	---	---	---	1022.65	26.897	19.166	---	---	26.174	---	---	---	201.095	---	---	---	5.529	---	---	---	
5/16/2018	12:11:12	711.00		148.07	---	---	---	19.154	---	---	---	1022.69	26.897	19.154	---	---	26.181	---	---	---	201.102	---	---	---	5.526	---	---	---	
5/16/2018	12:11:13	712.00		148.00	---	---	---	19.165	---	---	---	1022.65	26.897	19.165	---	---	26.184	---	---	---	201.091	---	---	---	5.531	---	---	---	
5/16/2018	12:11:14	713.00		147.97	---	---	---	19.155	---	---	---	1022.69	26.936	19.155	---	---	26.188	---	---	---	201.158	---	---	---	5.528	---	---	---	
5/16/2018	12:11:15	714.00		148.03	---	---	---	19.144	---	---	---	1022.65	26.936	19.144	---	---	26.187	---	---	---	201.154	---	---	---	5.514	---	---	---	
5/16/2018	12:11:16	715.00		147.97	---	---	---	19.166	---	---	---	1022.59	26.936	19.166	---	---	26.186	---	---	---	201.201	---	---	---	5.533	---	---	---	
5/16/2018	12:11:17	716.00		148.14	---	---	---	19.135	---	---	---	1022.75	26.936	19.135	---	---	26.183	---	---	---	201.149	---	---	---	5.536	---	---	---	
5/16/2018	12:11:18	717.00		148.05	---	---	---	19.133	---	---	---	1022.69	26.936	19.133	---	---	26.190	---	---	---	201.194	---	---	---	5.530	---	---	---	
5/16/2018	12:11:19	718.00		147.94	---	---	---	19.154	---	---	---	1022.59	26.936	19.154	---	---	26.191	---	---	---	201.218	---	---	---	5.540	---	---	---	
5/16/2018	12:11:20	719.00		147.93	---	---	---	19.146	---	---	---	1022.72	26.936	19.146	---	---	26.194	---	---	---	201.233	---	---	---	5.539	---	---	---	
5/16/2018	12:11:21	720.00		147.92	---	---	---	19.132	---	---	---	1022.69	26.936	19.132	---	---	26.200	---	---	---	201.296	---	---	---	5.529	---	---	---	
5/16/2018	12:11:22	721.00		147.85	---	---	---	19.146	---	---	---	1022.59	26.936	19.146	---	---	26.201	---	---	---	201.266	---	---	---	5.526	---	---	---	
5/16/2018	12:11:23	722.00		147.79	---	---	---	19.155	---	---	---	1022.65	26.936	19.155	---	---	26.202	---	---	---	201.296	---	---	---	5.529	---	---	---	
5/16/2018	12:11:24	723.00		147.92	---	---	---	19.135	---	---	---	1022.69	26.974	19.135	---	---	26.198	---	---	---	201.277	---	---	---	5.525	---	---	---	
5/16/2018	12:11:25	724.00		147.93	---	---	---	19.124	---	---	---	1022.69	26.974	19.124	---	---	26.201	---	---	---	201.313	---	---	---	5.525	---	---	---	
5/16/2018	12:11:26	725.00		147.81	---	---	---	19.145	---	---	---	1022.65	26.974	19.145	---	---	26.204	---	---	---	201.315	---	---	---	5.538	---	---	---	
5/16/2018	12:11:27	726.00		147.85	---	---	---	19.124	---	---	---	1022.59	26.974	19.124	---	---	26.208	---	---	---	201.333	---	---	---	5.540	---	---	---	
5/16/2018	12:11:28	727.00		147.78	---	---	---	19.137	---	---	---	1022.62	26.974	19.137	---	---	26.208	---	---	---	201.373	---	---	---	5.515	---	---	---	
5/16/2018	12:11:29	728.00		147.81	---	---	---	19.124	---	---	---	1022.59	26.974	19.124	---	---	26.211	---	---	---	201.414	---	---	---	5.520	---	---	---	
5/16/2018	12:11:30	729.00		147.66	---	---	---	19.114	---	---	---	1022.65	26.974	19.114	---	---	26.225	---	---	---	201.544	---	---	---	5.530	---	---	---	
5/16/2018	12:11:31	730.00		147.86	---	---	---	19.101	---	---	---	1022.65	26.974	19.101	---	---	26.214	---	---	---	201.434	---	---	---	5.538	---	---	---	
5/16/2018	12:11:32	731.00		147.67	---	---	---	19.124	---	---	---	1022.56	26.974	19.124	---	---	26.221	---	---	---	201.451	---	---	---	5.515	---	---	---	
5/16/2018	12:11:33	732.00		147.65	---	---	---	19.145	---	---	---	1022.59	26.974	19.145	---	---	26.215	---	---	---	201.505	---	---	---	5.516	---	---	---	
5/16/2018	12:11:34	733.00		147.77	---	---	---	19.103	---	---	---	1022.53	27.020	19.103	---	---	26.219	---	---	---	201.488	---	---	---	5.528	---	---	---	
5/16/2018	12:11:35	734.00		147.54	---	---	---	19.155	---	---	---	1022.62	27.058	19.155	---	---	26.221	---	---	---	201.526	---	---	---	5.530	---	---	---	
5/16/2018	12:11:36	735.00		147.66	---	---	---	19.113	---	---	---	1022.56	27.058	19.113	---	---	26.225	---	---	---	201.550	---	---	---	5.521	---	---	---	
5/16/2018	12:11:37	736.00		147.51	---	---	---	19.124	---	---	---	1022.62	27.058	19.124	---	---	26.232	---	---	---	201.621	---	---	---	5.524	---	---	---	
5/16/2018	12:11:38	737.00		147.65	---	---	---	19.124	---	---	---	1022.72	27.058	19.124	---	---	26.222	---	---	---	201.563	---	---	---	5.530	---	---	---	
5/16/2018	12:11:39	738.00		147.25	---	---	---	19.156	---	---	---	1022.56	27.058	19.156	---	---	26.243	---	---	---	201.710	---	---	---	5.521	---	---	---	
5/16/2018	12:11:40	739.00		147.56	---	---	---	19.135	---	---	---	1022.62	27.058	19.135	---	---	26.225	---	---	---	201.569	---	---	---	5.542	---	---	---	
5/16/2018	12:11:41	740.00		147.48	---	---	---	19.132	---	---	---	1022.62	27.058	19.132	---	---	26.232	---	---	---	201.645	---	---	---	5.549	---	---	---	
5/16/2018	12:11:42	741.00		147.37	---	---	---	19.135	---	---	---	1022.69	27.020	19.135	---	---	26.239	---	---	---	201.636	---	---	---	5.521	---	---	---	
5/16/2018	12:11:43	742.00		147.51	---	---	---	19.114	---	---	---	1022.65	27.020	19.114	---	---	26.236	---	---	---	201.669	---	---	---	5.522	---	---	---	
5/16/2018	12:11:44	743.00		147.37	---	---	---	19.145	---	---	---	1022.59	27.020	19.145	---	---	26.236	---	---	---	201.654	---	---	---	5.545	---	---	---	
5/16/2018	12:11:45	744.00		147.44	---	---	---	19.115	---	---	---	1022.69	27.020	19.115	---	---	26.240	---	---	---	201.677	---	---	---	5.525	---	---	---	
5/16/2018	12:11:46	745.00		147.28	---	---	---	19.135	---	---	---	1022.62	27.020	19.135	---	---	26.246	---	---	---	201.723	---	---	---	5.522	---	---	---	
5/16/2018	12:11:47	746.00		147.42	---	---	---	19.123	---	---	---	1022.65	26.974	19.123	---	---	26.239	---	---	---	201.727	---	---	---	5.543	---	---	---	
5/16/2018	12:11:48	747.00		147.32	---	---	---	19.124	---	---	---	1022.62	26.974	19.124	---	---	26.246	---	---	---	201.759	---	---	---	5.512	---	---	---	
5/16/2018	12:11:49	748.00		147.28	---	---	---	19.135	---	---	---	1022.53	26.974	19.135	---	---	26.246	---	---	---	201.736	---	---	---	5.514	---	---	---	
5/16/2018	12:11:50	749.00		147.28	---	---	---	19.113	---	---	---	1022.62	26.974	19.113	---	---	26.253	---	---	---	201.759	---	---	---	5.523	---	---	---	
5/16/2018	12:11:51	750.00		147.25	---	---	---	19.104	---	---	---	1022.59	26.974	19.104	---	---	26.259	---	---	---	201.800	---	---	---	5.538	---	---	---	
5/16/2018	12:11:52	751.00		147.23	---	---	---	19.134	---	---	---	1022.65	26.974	19.134	---	---	26.250	---	---	---	201.764	---	---	---	5.522	---	---	---	
5/16/2018	12:11:53	752.00		147.27	---	---	---	19.135	---	---	---	1022.62	26.974	19.135	---	---	26.247	---	---	---	201.768	---	---	---	5.544	---	---	---	
5/16/2018	12:11:54	753.00		147.16	---	---	---	19.135	---	---	---	1022.59	26.974	19.135	---	---	26.256	---	---	---	201.772	---	---	---	5.523	---	---	---	
5/16/2018	12:11:55	754.00		146.99	---	---	---	19.166	---	---	---	1022.62	26.974	19.166	---	---	26.259	---	---	---	201.811	---	---	---	5.538	---	---	---	
5/16/2018	12:11:56	755.00		147.02	---	---	---	19.145	---	---	---	1022.65	26.974	19.145	---	---	26.263	---	---	---	201.839	---	---	---	5.531	---	---	---	
5/16/2018	12:11:57	756.00		147.13	---	---	---	19.135	---	---	---	1022.65	26.974	19.135	---	---	26.257	---	---	---	201.852	---	---	---	5.546	---	---	---	
5/16/2018	12:11:58	757.00		147.04	---	---	---	19.145	---	---	---	1022.62	26.974	19.145	---	---	26.261	---	---	---	201.841	---	---	---	5.530	---	---	---	
5/16/2018	12:11:59	758.00		147.02	---	---	---	19.145	---	---	---	1022.72	26.974	19.145	---	---	26.263	---	---	---	201.869	---	---	---	5.547	---	---	---	
5/16/2018	12:12:00	759.00		147.05	---	---	---	19.135	---	---	---	1022.62	26.974	19.135	---	---	26.263	---	---	---	201.860	---	---	---	5.538	---	---	---	
5/16/2018	12:12:01	760.00		147.08	---	---	---	19.124	---	---	---	1022.72	26.974	19.124	---	---	26.264	---	---	---	201.893	---	---	---	5.544	---	---	---	
5/16/2018	12:12:02	761.00		146.92	---	---	---	19.115	---	---	---	1022.62	26.974	19.115	---	---	26.280	---	---	---	201.927	---	---	---	5.552	---	---	---	
5/16/2018	12:12:03	762.00		146.92	---	---	---	19.124	---	---	---	1022.56	26.974	19.124	---	---	26.277	---	---	---	201.882	---	---	---	5.526	---	---	---	
5/16/2018	12:12:04	763.00		146.91	---	---	---	19.125	---	---	---	1022.65	26.936	19.125	---	---	26.277	---	---	---	201.891	---	---	---	5.536	---	---	---	
5/16/2018	12:12:05	764.00		146.92	---	---	---	19.145	---	---	---	1022.62	26.936	19.145	---	---	26.270	---	---	---	201.910	---	---	---	5.538	---	---	---	
